600652,600688,600688,600795,600811,600820,600812,600832,600997,601001,601101,601118,601179,601166,601139,601158,600832,600999,601169,601231,601186
600653,600690,600690,600797,600812,600832,600816,600835,600999,601006,601106,601158,601186,601168,601158,601166,600835,601001,601179,601238,601198
600654,600694,600694,600808,600820,600835,600820,600837,601001,601009,601107,601166,601216,601169,601166,601168,600837,601003,601186,601258,601211
600655,600717,600717,600809,600832,600837,600832,600839,601003,601088,601111,601168,601233,601179,601168,601169,600839,601006,601216,601288,601216
600660,600718,600718,600811,600835,600839,600835,600859,601006,601099,601117,601169,601258,601186,601169,601186,600859,601009,601225,601318,601225
600662,600724,600724,600812,600837,600859,600837,600874,601009,601101,601118,601179,601268,601216,601186,601231,600874,601088,601231,601328,601258
600663,600739,600739,600820,600839,600863,600839,600875,601088,601106,601158,601186,601288,601233,601238,601238,600875,601099,601258,601333,601288
600674,600741,600741,600832,600851,600874,600859,600879,601099,601107,601166,601216,601299,601238,601258,601258,600879,601107,601288,601336,601318
600675,600747,600747,600835,600859,600875,600874,600881,601107,601111,601168,601233,601318,601258,601288,601288,600881,601111,601318,601377,601328
600688,600748,600748,600837,600863,600879,600875,600886,601111,601117,601169,601258,601328,601288,601299,601299,600886,601117,601328,601390,601333
600690,600754,600754,600839,600874,600881,600879,600895,601117,601139,601179,601268,601333,601299,601318,601318,600895,601139,601333,601398,601336
600694,600761,600761,600849,600875,600886,600881,600900,601139,601158,601186,601288,601336,601318,601328,601328,600900,601166,601336,601555,601377
600717,600770,600770,600851,600879,600887,600886,600970,601166,601166,601268,601299,601369,601328,601333,601333,600970,601168,601377,601600,601390
600718,600779,600779,600863,600881,600895,600895,600997,601168,601168,601288,601318,601377,601333,601336,601336,600997,601169,601390,601601,601398
600724,600780,600780,600868,600886,600900,600900,601001,601169,601169,601299,601328,601390,601336,601369,601369,601001,601179,601398,601607,601555
600739,600786,600786,600874,600887,600961,600970,601006,601179,601179,601318,601333,601398,601369,601377,601377,601006,601186,601555,601608,601600
600740,600787,600787,600875,600895,600978,600997,601009,601186,601186,601328,601369,601555,601377,601390,601390,601009,601288,601600,601618,601601
600741,600795,600795,600879,600900,600997,601001,601088,601299,601268,601333,601377,601558,601390,601398,601398,601088,601299,601601,601628,601607
600747,600797,600797,600881,600961,601001,601005,601099,601318,601288,601369,601390,601566,601398,601555,601555,601099,601318,601607,601633,601608
600754,600808,600808,600886,600978,601003,601006,601107,601328,601299,601377,601398,601600,601555,601600,601600,601107,601328,601618,601668,601618
600770,600809,600809,600887,600997,601005,601009,601111,601333,601318,601390,601519,601601,601558,601601,601601,601111,601333,601628,601669,601628
600779,600811,600811,600895,601001,601006,601088,601166,601390,601328,601398,601558,601607,601600,601607,601607,601166,601390,601633,601688,601633
600780,600812,600812,600900,601003,601009,601111,601168,601398,601333,601519,601600,601618,601601,601618,601618,601168,601398,601668,601699,601668
600786,600820,600820,600961,601005,601088,601166,601169,601588,601369,601558,601601,601628,601607,601628,601628,601169,601588,601669,601718,601669
600795,600832,600832,600978,601006,601111,601168,601186,601600,601390,601600,601607,601633,601618,601633,601633,601186,601600,601688,601727,601688
600797,600834,600834,600997,601009,601166,601169,601318,601601,601398,601601,601618,601666,601628,601666,601666,601318,601601,601699,601766,601718
600808,600835,600835,601001,601088,601168,601186,601328,601607,601600,601607,601628,601668,601633,601668,601668,601328,601607,601727,601788,601727
600809,600839,600839,601002,601111,601169,601318,601333,601618,601601,601618,601666,601669,601666,601669,601669,601333,601618,601766,601800,601766
600811,600849,600849,601003,601166,601186,601328,601390,601628,601607,601628,601668,601688,601668,601688,601688,601390,601628,601788,601808,601788
600812,600851,600851,601005,601168,601318,601333,601398,601666,601618,601666,601688,601699,601669,601699,601699,601398,601666,601800,601818,601800
600820,600863,600863,601006,601169,601328,601390,601588,601668,601628,601668,601699,601717,601688,601717,601717,601588,601668,601808,601857,601808
600832,600868,600868,601009,601318,601333,601398,601600,601688,601666,601688,601717,601718,601699,601766,601766,601600,601688,601818,601866,601818
600834,600871,600871,601088,601328,601390,601588,601601,601699,601668,601699,601718,601766,601717,601788,601800,601601,601699,601857,601872,601857
600835,600874,600874,601111,601333,601398,601600,601618,601727,601688,601717,601727,601788,601766,601800,601808,601618,601727,601866,601888,601866
600839,600875,600875,601166,601390,601588,601601,601628,601766,601699,601718,601766,601808,601788,601808,601818,601628,601766,601888,601898,601872
600849,600879,600879,601168,601398,601600,601628,601666,601788,601727,601727,601788,601818,601800,601818,601857,601666,601788,601898,601899,601888
600851,600881,600881,601169,601588,601601,601666,601668,601801,601766,601766,601808,601857,601808,601857,601866,601668,601801,601899,601901,601898
600854,600884,600884,601318,601600,601628,601699,601699,601808,601788,601788,601818,601866,601818,601866,601888,601699,601808,601901,601919,601899
600863,600886,600886,601328,601601,601666,601727,601727,601857,601808,601808,601857,601888,601857,601888,601898,601727,601857,601919,601928,601901
600868,600887,600887,601333,601628,601699,601766,601766,601866,601818,601818,601866,601898,601866,601898,601899,601766,601866,601928,601933,601919
600871,600895,600895,601398,601666,601808,601808,601808,601872,601857,601857,601888,601899,601888,601899,601901,601808,601872,601929,601939,601928
600874,600900,600900,601588,601699,601857,601857,601857,601877,601866,601866,601898,601901,601898,601901,601918,601857,601877,601933,601958,601933
600875,600970,600970,601600,601808,601866,601866,601866,601888,601877,601888,601899,601918,601899,601918,601928,601866,601888,601939,601969,601939
600879,600997,600997,601628,601857,601872,601872,601872,601898,601888,601898,601918,601919,601901,601928,601933,601872,601898,601958,601985,601958
600881,601001,601001,601666,601866,601898,601898,601898,601899,601898,601899,601919,601928,601918,601933,601939,601898,601899,601969,601988,601985
600884,601006,601006,601699,601872,601899,601899,601899,601918,601899,601918,601933,601933,601928,601939,601958,601899,601918,601988,601989,601988
600886,601111,601111,601808,601898,601918,601918,601918,601919,601918,601919,601939,601939,601933,601958,601988,601918,601919,601989,601991,601989
600887,601166,601166,601857,601918,601919,601919,601919,601939,601919,601933,601958,601958,601939,601988,601989,601919,601939,601991,601992,601991
600894,601318,601318,601872,601919,601939,601939,601939,601958,601939,601939,601988,601988,601958,601989,601991,601939,601958,601992,601998,601992
600895,601398,601398,601919,601939,601958,601958,601958,601988,601958,601958,601989,601989,601988,601991,601992,601958,601988,601998,603000,601998
600900,601600,601600,601988,601988,601988,601988,601988,601989,601988,601988,601991,601991,601989,601992,601998,601988,601989,603000,603288,603000
600970,601628,601628,601991,601991,601991,601991,601991,601991,601989,601989,601992,601992,601992,601998,603000,601991,601991,603288,603885,603885
600997,601988,601988,601998,601998,601998,601998,601998,601998,601998,601998,601998,601998,601998,603993,603993,601998,601998,603993,603993,603993
